stat_date,parking_lot,total_revenue,temp_revenue,monthly_revenue,entry_count,payment_failure_rate,abnormal_open_count,free_release_count,occupancy_rate
2025-10-22,厦门高林居住区高林一里 A1-1地块商业中心,97.0,97.0,0.0,60,0.0,0,9,0.2187
2025-10-23,厦门七星大厦,1900.0,1900.0,0.0,375,0.0,0,81,0.3482
2025-10-23,厦门中航城C07,1780.0,1780.0,0.0,1074,0.0,0,131,0.808
2025-10-23,厦门国金广场,2825.0,2825.0,0.0,2312,0.0,0,1822,0.1904
2025-10-23,厦门高林居住区高林一里 A1-1地块商业中心,135.0,135.0,0.0,54,0.0,0,8,0.1868
2025-10-24,厦门七星大厦,1985.0,1985.0,0.0,380,0.0,0,103,0.3159
2025-10-24,厦门中航城C07,1831.0,1831.0,0.0,1062,0.0,0,128,0.8941
2025-10-24,厦门国金广场,2888.0,2888.0,0.0,2353,0.0,0,1832,0.1907
2025-10-24,厦门高林居住区高林一里 A1-1地块商业中心,198.0,198.0,0.0,57,0.0,0,10,0.2354
2025-10-25,厦门七星大厦,2150.0,2150.0,0.0,287,0.0,0,45,0.2565
2025-10-25,厦门中航城C07,1701.0,1701.0,0.0,1072,0.0,0,165,0.8808
2025-10-25,厦门国金广场,3170.0,3170.0,0.0,1850,0.0,0,1389,0.1449
2025-10-25,厦门高林居住区高林一里 A1-1地块商业中心,84.0,84.0,0.0,44,0.0,0,7,0.1594
2025-10-26,厦门七星大厦,1920.0,1920.0,0.0,248,0.0,0,37,0.2233
2025-10-26,厦门中航城C07,1465.0,1465.0,0.0,1035,0.0,0,163,0.7446
2025-10-26,厦门国金广场,2920.0,2920.0,0.0,1821,0.0,0,1381,0.1514
2025-10-26,厦门高林居住区高林一里 A1-1地块商业中心,102.0,102.0,0.0,41,0.0,0,4,0.1807
2025-10-27,厦门七星大厦,2410.0,2410.0,0.0,375,0.0,0,75,0.3119
2025-10-27,厦门中航城C07,2103.0,2103.0,0.0,1036,0.0,0,102,0.8028
2025-10-27,厦门国金广场,2403.0,2403.0,0.0,2155,0.0,0,1661,0.1929
2025-10-27,厦门高林居住区高林一里 A1-1地块商业中心,142.0,142.0,0.0,58,0.0,0,9,0.2108
2025-10-28,厦门七星大厦,2350.0,2350.0,0.0,385,0.0,0,64,0.3581
2025-10-28,厦门中航城C07,1786.0,1786.0,0.0,1012,0.0,0,112,0.78
2025-10-28,厦门国金广场,2660.0,2660.0,0.0,2157,0.0,0,1671,0.1925
2025-10-28,厦门高林居住区高林一里 A1-1地块商业中心,121.0,121.0,0.0,58,0.0,0,10,0.1924
2025-10-29,厦门七星大厦,2700.0,2700.0,0.0,411,0.0,0,67,0.3851
2025-10-29,厦门中航城C07,1660.0,1660.0,0.0,1019,0.0,0,110,0.8041
2025-10-29,厦门国金广场,2419.0,2419.0,0.0,2205,0.0,0,1718,0.1885
2025-10-29,厦门高林居住区高林一里 A1-1地块商业中心,176.0,176.0,0.0,57,0.0,0,7,0.2063
2025-10-30,厦门七星大厦,2555.0,2555.0,0.0,397,0.0,0,67,0.3314
2025-10-30,厦门中航城C07,1725.0,1725.0,0.0,1050,0.0,0,106,0.8251
2025-10-30,厦门国金广场,2530.0,2530.0,0.0,2207,0.0,0,1710,0.1892
2025-10-30,厦门高林居住区高林一里 A1-1地块商业中心,250.0,250.0,0.0,72,0.0,0,14,0.2384
2025-10-31,厦门七星大厦,2205.0,2205.0,0.0,410,0.0,0,90,0.3989
2025-10-31,厦门中航城C07,1761.0,1761.0,0.0,1103,0.0,0,135,0.9215
2025-10-31,厦门国金广场,2615.0,2615.0,0.0,2269,0.0,0,1782,0.1833
2025-10-31,厦门高林居住区高林一里 A1-1地块商业中心,248.0,248.0,0.0,50,0.0,0,7,0.2152
2025-11-01,厦门七星大厦,1765.0,1765.0,0.0,267,0.0,0,54,0.2621
2025-11-01,厦门中航城C07,1717.0,1717.0,0.0,1032,0.0,0,134,0.9284
2025-11-01,厦门国金广场,3285.0,3285.0,0.0,1758,0.0,0,1306,0.1657
2025-11-01,厦门高林居住区高林一里 A1-1地块商业中心,976.0,976.0,0.0,41,0.0,0,7,0.1623
2025-11-02,厦门七星大厦,1784.0,1784.0,0.0,242,0.0,0,41,0.2153
2025-11-02,厦门中航城C07,1537.0,1537.0,0.0,1001,0.0,0,158,0.7681
2025-11-02,厦门国金广场,2770.0,2770.0,0.0,1781,0.0,0,1352,0.1493
2025-11-02,厦门高林居住区高林一里 A1-1地块商业中心,112.0,112.0,0.0,45,0.0,0,5,0.2064
2025-11-03,厦门七星大厦,2725.0,2725.0,0.0,428,0.0,0,68,0.3779
2025-11-03,厦门中航城C07,1944.0,1944.0,0.0,1047,0.0,0,105,0.8232
2025-11-03,厦门国金广场,2350.0,2350.0,0.0,2048,0.0,0,1607,0.1819
2025-11-03,厦门高林居住区高林一里 A1-1地块商业中心,254.0,254.0,0.0,74,0.0,0,8,0.2801
2025-11-04,厦门七星大厦,2445.0,2445.0,0.0,402,0.0,0,79,0.3508
2025-11-04,厦门中航城C07,1934.0,1934.0,0.0,1055,0.0,0,118,0.8116
2025-11-04,厦门国金广场,2290.0,2290.0,0.0,2114,0.0,0,1627,0.1809
2025-11-04,厦门高林居住区高林一里 A1-1地块商业中心,255.0,255.0,0.0,65,0.0,0,7,0.2254
2025-11-05,厦门七星大厦,2123.0,2123.0,0.0,368,0.0,0,72,0.3416
2025-11-05,厦门中航城C07,1745.0,1745.0,0.0,1005,0.0,0,115,0.752
2025-11-05,厦门国金广场,2470.0,2470.0,0.0,2176,0.0,0,1703,0.1906
2025-11-05,厦门高林居住区高林一里 A1-1地块商业中心,243.0,243.0,0.0,58,0.0,0,6,0.207
2025-11-06,厦门七星大厦,2145.0,2145.0,0.0,411,0.0,0,83,0.3177
2025-11-06,厦门中航城C07,1756.0,1756.0,0.0,1008,0.0,0,108,0.7931
2025-11-06,厦门国金广场,3108.0,3108.0,0.0,2283,0.0,0,1752,0.1852
2025-11-06,厦门高林居住区高林一里 A1-1地块商业中心,176.0,176.0,0.0,59,0.0,0,11,0.2281
2025-11-07,厦门七星大厦,2120.0,2120.0,0.0,409,0.0,0,105,0.363
2025-11-07,厦门中航城C07,1618.0,1618.0,0.0,1082,0.0,0,157,0.8725
2025-11-07,厦门国金广场,2700.0,2700.0,0.0,2256,0.0,0,1780,0.1855
2025-11-07,厦门高林居住区高林一里 A1-1地块商业中心,231.0,231.0,0.0,62,0.0,0,13,0.1887
2025-11-08,厦门七星大厦,1835.0,1835.0,0.0,291,0.0,0,55,0.282
2025-11-08,厦门中航城C07,1610.0,1610.0,0.0,1109,0.0,0,199,0.9235
2025-11-08,厦门国金广场,3303.0,3303.0,0.0,1884,0.0,0,1441,0.1363
2025-11-08,厦门高林居住区高林一里 A1-1地块商业中心,240.0,240.0,0.0,39,0.0,0,6,0.1766
2025-11-09,厦门七星大厦,2395.0,2395.0,0.0,295,0.0,0,59,0.2749
2025-11-09,厦门中航城C07,1763.0,1763.0,0.0,982,0.0,0,164,0.757
2025-11-09,厦门国金广场,3285.0,3285.0,0.0,1854,0.0,0,1408,0.1504
2025-11-09,厦门高林居住区高林一里 A1-1地块商业中心,168.0,168.0,0.0,44,0.0,0,7,0.1609
2025-11-10,厦门七星大厦,2515.0,2515.0,0.0,449,0.0,0,104,0.372
2025-11-10,厦门中航城C07,1955.0,1955.0,0.0,1041,0.0,0,135,0.7745
2025-11-10,厦门国金广场,2890.0,2890.0,0.0,2102,0.0,0,1672,0.1849
2025-11-10,厦门高林居住区高林一里 A1-1地块商业中心,236.0,236.0,0.0,56,0.0,0,12,0.2176
2025-11-11,厦门七星大厦,2065.0,2065.0,0.0,381,0.0,0,84,0.348
2025-11-11,厦门中航城C07,1204.0,1204.0,0.0,935,0.0,0,153,0.6799
2025-11-11,厦门国金广场,2460.0,2460.0,0.0,2143,0.0,0,1665,0.1746
2025-11-11,厦门高林居住区高林一里 A1-1地块商业中心,295.0,295.0,0.0,70,0.0,0,14,0.2397
2025-11-12,厦门七星大厦,2320.0,2320.0,0.0,369,0.0,0,63,0.3425
2025-11-12,厦门中航城C07,1596.0,1596.0,0.0,1075,0.0,0,140,0.7919
2025-11-12,厦门国金广场,3480.0,3480.0,0.0,2282,0.0,0,1782,0.2021
2025-11-12,厦门高林居住区高林一里 A1-1地块商业中心,272.0,272.0,0.0,65,0.0,0,13,0.2171
2025-11-13,厦门七星大厦,2210.0,2210.0,0.0,372,0.0,0,76,0.3383
2025-11-13,厦门中航城C07,1503.0,1503.0,0.0,1034,0.0,0,116,0.7705
2025-11-13,厦门国金广场,2590.0,2590.0,0.0,2132,0.0,0,1684,0.1798
2025-11-13,厦门高林居住区高林一里 A1-1地块商业中心,178.0,178.0,0.0,60,0.0,0,10,0.2177
2025-11-14,厦门七星大厦,2265.0,2265.0,0.0,411,0.0,0,105,0.3788
2025-11-14,厦门中航城C07,1473.0,1473.0,0.0,1097,0.0,0,141,0.9224
2025-11-14,厦门国金广场,3035.0,3035.0,0.0,2283,0.0,0,1772,0.193
2025-11-14,厦门高林居住区高林一里 A1-1地块商业中心,222.0,222.0,0.0,57,0.0,0,12,0.2103
2025-11-15,厦门七星大厦,1660.0,1660.0,0.0,294,0.0,0,66,0.2723
2025-11-15,厦门中航城C07,1729.0,1729.0,0.0,1047,0.0,0,148,0.8557
2025-11-15,厦门国金广场,2820.0,2820.0,0.0,1778,0.0,0,1372,0.1374
2025-11-15,厦门高林居住区高林一里 A1-1地块商业中心,193.0,193.0,0.0,44,0.0,0,4,0.2191
2025-11-16,厦门七星大厦,2080.0,2080.0,0.0,271,0.0,0,54,0.2396
2025-11-16,厦门中航城C07,1367.0,1367.0,0.0,986,0.0,0,142,0.7632
2025-11-16,厦门国金广场,3430.0,3430.0,0.0,1841,0.0,0,1395,0.1464
2025-11-16,厦门高林居住区高林一里 A1-1地块商业中心,126.0,126.0,0.0,39,0.0,0,4,0.1837
2025-11-17,厦门七星大厦,2325.0,2325.0,0.0,391,0.0,0,85,0.3218
2025-11-17,厦门中航城C07,2058.0,2058.0,0.0,1028,0.0051,0,129,0.7686
2025-11-17,厦门国金广场,2335.0,2335.0,0.0,2203,0.0,0,1737,0.1862
2025-11-17,厦门高林居住区高林一里 A1-1地块商业中心,356.0,356.0,0.0,55,0.0,0,7,0.1996
2025-11-18,厦门七星大厦,2150.0,2150.0,0.0,410,0.0,0,98,0.3525
2025-11-18,厦门中航城C07,1628.0,1628.0,0.0,1067,0.0,0,116,0.8285
2025-11-18,厦门国金广场,2845.0,2845.0,0.0,2159,0.0,0,1648,0.1881
2025-11-18,厦门高林居住区高林一里 A1-1地块商业中心,162.0,162.0,0.0,57,0.0,0,12,0.1885
2025-11-19,厦门七星大厦,2580.0,2580.0,0.0,408,0.0,0,87,0.3295
2025-11-19,厦门中航城C07,1940.0,1940.0,0.0,1030,0.0,0,101,0.7754
2025-11-19,厦门国金广场,2449.0,2449.0,0.0,2182,0.0,0,1729,0.167
2025-11-19,厦门高林居住区高林一里 A1-1地块商业中心,190.0,190.0,0.0,53,0.0,0,8,0.1898
2025-11-20,厦门七星大厦,2235.0,2235.0,0.0,393,0.0,0,69,0.3331
2025-11-20,厦门中航城C07,1275.0,1275.0,0.0,1019,0.0061,0,100,0.7663
2025-11-20,厦门国金广场,2875.0,2875.0,0.0,2232,0.0,0,1761,0.171
2025-11-20,厦门高林居住区高林一里 A1-1地块商业中心,223.0,223.0,0.0,70,0.0,0,14,0.2461
2025-11-21,厦门七星大厦,1840.0,1840.0,0.0,353,0.0,0,73,0.3451
2025-11-21,厦门中航城C07,1377.0,1377.0,0.0,1051,0.0,0,118,0.8677
2025-11-21,厦门国金广场,2839.0,2839.0,0.0,2222,0.0,0,1724,0.176
2025-11-21,厦门高林居住区高林一里 A1-1地块商业中心,137.0,137.0,0.0,49,0.0,0,7,0.2003
2025-11-22,厦门七星大厦,1770.0,1770.0,0.0,292,0.0,0,51,0.2626
2025-11-22,厦门中航城C07,1385.0,1385.0,0.0,1009,0.0,0,109,0.903
2025-11-22,厦门国金广场,3480.0,3480.0,0.0,1916,0.0,0,1461,0.1494
2025-11-22,厦门高林居住区高林一里 A1-1地块商业中心,43.0,43.0,0.0,40,0.0,0,7,0.1848
2025-11-23,厦门七星大厦,1910.0,1910.0,0.0,251,0.0,0,40,0.2215
2025-11-23,厦门中航城C07,1653.0,1653.0,0.0,1005,0.0,0,156,0.7098
2025-11-23,厦门国金广场,3684.0,3684.0,0.0,1822,0.0,0,1358,0.1437
2025-11-23,厦门高林居住区高林一里 A1-1地块商业中心,153.0,153.0,0.0,46,0.0,0,4,0.1858
2025-11-24,厦门七星大厦,2360.0,2360.0,0.0,404,0.0,0,76,0.3679
2025-11-24,厦门中航城C07,1700.0,1700.0,0.0,1067,0.0,0,129,0.8062
2025-11-24,厦门国金广场,2325.0,2325.0,0.0,2117,0.0,0,1670,0.1817
2025-11-24,厦门高林居住区高林一里 A1-1地块商业中心,182.0,182.0,0.0,62,0.0,0,9,0.2492
2025-11-25,厦门七星大厦,2285.0,2285.0,0.0,399,0.0,0,78,0.3372
2025-11-25,厦门中航城C07,1510.0,1510.0,0.0,1041,0.0,0,115,0.7969
2025-11-25,厦门国金广场,2715.0,2715.0,0.0,2109,0.0,0,1639,0.1786
2025-11-25,厦门高林居住区高林一里 A1-1地块商业中心,186.0,186.0,0.0,68,0.0,0,13,0.2464
2025-11-26,厦门七星大厦,2145.0,2145.0,0.0,367,0.0,0,74,0.3309
2025-11-26,厦门中航城C07,1651.0,1651.0,0.0,945,0.0,0,118,0.6572
2025-11-26,厦门国金广场,2873.0,2873.0,0.0,2215,0.0,0,1706,0.1904
2025-11-26,厦门高林居住区高林一里 A1-1地块商业中心,175.0,175.0,0.0,64,0.0,0,14,0.2241
2025-11-27,厦门七星大厦,2210.0,2210.0,0.0,381,0.0,0,76,0.3127
2025-11-27,厦门中航城C07,1537.0,1537.0,0.0,1039,0.0,0,121,0.7661
2025-11-27,厦门国金广场,3020.0,3020.0,0.0,2208,0.0,0,1727,0.1698
2025-11-27,厦门高林居住区高林一里 A1-1地块商业中心,181.0,181.0,0.0,60,0.0,0,10,0.2297
2025-11-28,厦门七星大厦,2025.0,2025.0,0.0,408,0.0,0,95,0.4028
2025-11-28,厦门中航城C07,1992.0,1992.0,0.0,1024,0.0,0,125,0.7858
2025-11-28,厦门国金广场,3245.0,3245.0,0.0,2327,0.0,0,1816,0.1664
2025-11-28,厦门高林居住区高林一里 A1-1地块商业中心,166.0,166.0,0.0,58,0.0,0,10,0.2506
2025-11-29,厦门七星大厦,1740.0,1740.0,0.0,269,0.0,0,55,0.2747
2025-11-29,厦门中航城C07,1195.0,1195.0,0.0,864,0.0,0,135,0.6315
2025-11-29,厦门国金广场,3785.0,3785.0,0.0,1778,0.0,0,1344,0.1286
2025-11-29,厦门高林居住区高林一里 A1-1地块商业中心,130.0,130.0,0.0,37,0.0,0,7,0.1709
2025-11-30,厦门七星大厦,1740.0,1740.0,0.0,261,0.0,0,53,0.2267
2025-11-30,厦门中航城C07,1511.0,1511.0,0.0,515,0.0,0,119,0.1166
2025-11-30,厦门国金广场,2943.0,2943.0,0.0,1705,0.0,0,1347,0.0698
2025-11-30,厦门高林居住区高林一里 A1-1地块商业中心,185.0,185.0,0.0,48,0.0,0,7,0.2048
2025-12-01,厦门七星大厦,1960.0,1960.0,0.0,360,0.0,0,74,0.3552
2025-12-01,厦门高林居住区高林一里 A1-1地块商业中心,463.0,463.0,0.0,66,0.0,0,15,0.2484
2025-12-02,厦门七星大厦,2270.0,2270.0,0.0,392,0.0,0,75,0.3217
2025-12-02,厦门高林居住区高林一里 A1-1地块商业中心,297.0,297.0,0.0,79,0.0,0,17,0.2455
2025-12-03,厦门七星大厦,1755.0,1755.0,0.0,336,0.0,0,70,0.3166
2025-12-03,厦门高林居住区高林一里 A1-1地块商业中心,268.0,268.0,0.0,70,0.0,0,16,0.24
2025-12-04,厦门七星大厦,1468.0,1468.0,0.0,324,0.0,0,65,0.3188
2025-12-04,厦门高林居住区高林一里 A1-1地块商业中心,256.0,256.0,0.0,64,0.0,0,10,0.2372
2025-12-05,厦门七星大厦,1595.0,1595.0,0.0,357,0.0,0,88,0.352
2025-12-05,厦门高林居住区高林一里 A1-1地块商业中心,147.0,147.0,0.0,63,0.0,0,12,0.2637
2025-12-06,厦门七星大厦,1915.0,1915.0,0.0,265,0.0,0,49,0.2604
2025-12-06,厦门高林居住区高林一里 A1-1地块商业中心,171.0,171.0,0.0,54,0.0,0,15,0.2338
2025-12-07,厦门七星大厦,1920.0,1920.0,0.0,243,0.0,0,45,0.2546
2025-12-07,厦门高林居住区高林一里 A1-1地块商业中心,197.0,197.0,0.0,51,0.0,0,6,0.2178
2025-12-08,厦门七星大厦,2535.0,2535.0,0.0,389,0.0,0,61,0.38
2025-12-08,厦门高林居住区高林一里 A1-1地块商业中心,271.0,271.0,0.0,63,0.0,0,12,0.235
2025-12-09,厦门七星大厦,1835.0,1835.0,0.0,383,0.0,0,78,0.3421
2025-12-09,厦门高林居住区高林一里 A1-1地块商业中心,223.0,223.0,0.0,68,0.0,0,6,0.2428
2025-12-10,厦门七星大厦,2180.0,2180.0,0.0,387,0.0,0,86,0.346
2025-12-10,厦门高林居住区高林一里 A1-1地块商业中心,203.0,203.0,0.0,71,0.0,0,10,0.2307
2025-12-11,厦门七星大厦,1645.0,1645.0,0.0,363,0.0,0,76,0.3187
2025-12-11,厦门高林居住区高林一里 A1-1地块商业中心,227.0,227.0,0.0,57,0.0,0,8,0.2382
2025-12-12,厦门七星大厦,1635.0,1635.0,0.0,373,0.0,0,74,0.3943
2025-12-12,厦门高林居住区高林一里 A1-1地块商业中心,274.0,274.0,0.0,79,0.0,0,20,0.3079
2025-12-13,厦门七星大厦,1560.0,1560.0,0.0,279,0.0,0,62,0.3089
2025-12-13,厦门高林居住区高林一里 A1-1地块商业中心,208.0,208.0,0.0,45,0.0,0,7,0.1936
2025-12-14,厦门七星大厦,1450.0,1450.0,0.0,244,0.0,0,58,0.2493
2025-12-14,厦门高林居住区高林一里 A1-1地块商业中心,204.0,204.0,0.0,47,0.0,0,3,0.227
2025-12-15,厦门七星大厦,1725.0,1725.0,0.0,374,0.0,0,79,0.3361
2025-12-15,厦门高林居住区高林一里 A1-1地块商业中心,310.0,310.0,0.0,80,0.0,0,15,0.2542
2025-12-16,厦门七星大厦,1793.0,1793.0,0.0,359,0.0,0,68,0.3163
2025-12-16,厦门高林居住区高林一里 A1-1地块商业中心,225.0,225.0,0.0,68,0.0,0,12,0.2549
2025-12-17,厦门七星大厦,1425.0,1425.0,0.0,341,0.0,0,62,0.3019
2025-12-17,厦门高林居住区高林一里 A1-1地块商业中心,134.0,134.0,0.0,64,0.0,0,13,0.2252
2025-12-18,厦门七星大厦,1520.0,1520.0,0.0,347,0.0,0,69,0.2882
2025-12-18,厦门高林居住区高林一里 A1-1地块商业中心,242.0,242.0,0.0,59,0.0,0,9,0.2699
2025-12-19,厦门七星大厦,1415.0,1415.0,0.0,327,0.0,0,66,0.3315
2025-12-19,厦门高林居住区高林一里 A1-1地块商业中心,226.0,226.0,0.0,64,0.0,0,10,0.2641
2025-12-20,厦门七星大厦,1320.0,1320.0,0.0,232,0.0,0,46,0.2453
2025-12-20,厦门高林居住区高林一里 A1-1地块商业中心,118.0,118.0,0.0,42,0.0,0,8,0.2229
2025-12-21,厦门七星大厦,1480.0,1480.0,0.0,218,0.0,0,45,0.2313
2025-12-21,厦门高林居住区高林一里 A1-1地块商业中心,167.0,167.0,0.0,45,0.0,0,3,0.2288
2025-12-22,厦门七星大厦,1908.0,1908.0,0.0,367,0.0,0,74,0.3612
2025-12-22,厦门高林居住区高林一里 A1-1地块商业中心,334.0,334.0,0.0,69,0.0,0,7,0.2456
2025-12-23,厦门七星大厦,1850.0,1850.0,0.0,388,0.0,0,78,0.3161
2025-12-23,厦门高林居住区高林一里 A1-1地块商业中心,279.0,279.0,0.0,68,0.0,0,11,0.2459
2025-12-24,厦门七星大厦,1610.0,1610.0,0.0,365,0.0,0,71,0.3334
2025-12-24,厦门高林居住区高林一里 A1-1地块商业中心,151.0,151.0,0.0,65,0.0,0,8,0.2426
2025-12-25,厦门七星大厦,1833.0,1833.0,0.0,363,0.0,0,55,0.3006
2025-12-25,厦门高林居住区高林一里 A1-1地块商业中心,294.0,294.0,0.0,84,0.0,0,11,0.2567
2025-12-26,厦门七星大厦,1695.0,1695.0,0.0,368,0.0,0,67,0.3273
2025-12-26,厦门高林居住区高林一里 A1-1地块商业中心,207.0,207.0,0.0,67,0.0,0,9,0.2569
2025-12-27,厦门七星大厦,1665.0,1665.0,0.0,286,0.0,0,57,0.277
2025-12-27,厦门高林居住区高林一里 A1-1地块商业中心,51.0,51.0,0.0,48,0.0,0,4,0.2233
2025-12-28,厦门七星大厦,1655.0,1655.0,0.0,273,0.0,0,47,0.2433
2025-12-28,厦门高林居住区高林一里 A1-1地块商业中心,112.0,112.0,0.0,52,0.0,0,8,0.215
2025-12-29,厦门七星大厦,1948.0,1948.0,0.0,385,0.0,0,88,0.3091
2025-12-29,厦门高林居住区高林一里 A1-1地块商业中心,300.0,300.0,0.0,78,0.0,0,10,0.2459
2025-12-30,厦门七星大厦,2030.0,2030.0,0.0,388,0.0,0,81,0.2753
2025-12-30,厦门高林居住区高林一里 A1-1地块商业中心,191.0,191.0,0.0,66,0.0,0,8,0.2265
2025-12-31,厦门七星大厦,1798.0,1798.0,0.0,301,0.0,0,86,0.1261
2025-12-31,厦门高林居住区高林一里 A1-1地块商业中心,245.0,245.0,0.0,41,0.0,0,8,0.0586
